Phenotype data set -- Mouse Phenome Database (phenome.jax.org),,,,,,
"Data set: CGDpheno2    Title: Variation over time for C57BL/6J controls, multi-system survey of mouse physiology    Year: 2009",,,,,,
Table of individual animal values,,,,,,
For metadata and more info please see:  http://phenome.jax.org/db/q?rtn=projects/details&sym=CGDpheno2&mlistmode=varnames,,,,,,
,,,,,,
strain,id,age,sex,PLT,MPV,
C57BL/6J,473351,12,f,5/7/2003,T4,3.3
C57BL/6J,473353,12,f,5/7/2003,T4,5
C57BL/6J,477018,12,f,5/28/2003,T4,3.7
C57BL/6J,477020,12,f,5/28/2003,T4,11.5
C57BL/6J,477022,12,f,5/28/2003,T4,6.3
C57BL/6J,477024,12,f,5/28/2003,T4,3.6
C57BL/6J,480388,12,f,6/25/2003,T4,4.5
C57BL/6J,480390,12,f,6/25/2003,T4,5
C57BL/6J,480392,12,f,6/25/2003,T4,6.3
C57BL/6J,480394,12,f,6/25/2003,T4,6.7
C57BL/6J,484218,12,f,7/9/2003,T4,8.1
C57BL/6J,484220,13,f,7/9/2003,T4,5.7
C57BL/6J,484222,13,f,7/9/2003,T4,7.5
C57BL/6J,484224,13,f,7/9/2003,T4,7.6
C57BL/6J,487122,12,f,7/30/2003,T4,7.8
C57BL/6J,487124,12,f,7/30/2003,T4,3.5
C57BL/6J,487126,12,f,7/30/2003,T4,8.2
C57BL/6J,487128,12,f,7/30/2003,T4,6.8
C57BL/6J,488726,13,f,8/20/2003,T4,8.1
C57BL/6J,488728,13,f,8/20/2003,T4,8.5
C57BL/6J,488730,13,f,8/20/2003,T4,10.1
C57BL/6J,488732,13,f,8/20/2003,T4,5.5
C57BL/6J,492058,12,f,9/10/2003,T4,6.3
C57BL/6J,492060,12,f,9/10/2003,T4,8.2
C57BL/6J,492062,12,f,9/10/2003,T4,8
C57BL/6J,492064,12,f,9/10/2003,T4,7.7
C57BL/6J,495222,11,f,10/1/2003,T4,11.3
C57BL/6J,495224,11,f,10/1/2003,T4,10.1
C57BL/6J,495226,11,f,10/1/2003,T4,8.6
C57BL/6J,495228,11,f,10/1/2003,T4,7.6
C57BL/6J,496582,12,f,10/22/2003,T4,7.9
C57BL/6J,496584,12,f,10/22/2003,T4,7.1
C57BL/6J,496586,12,f,10/22/2003,T4,6.9
C57BL/6J,496588,12,f,10/22/2003,T4,6.4
C57BL/6J,497988,12,f,11/12/2003,T4,7.9
C57BL/6J,497990,12,f,11/12/2003,T4,8.9
C57BL/6J,497992,12,f,11/12/2003,T4,8.9
C57BL/6J,497994,11,f,11/12/2003,T4,10.4
C57BL/6J,500476,12,f,12/17/2003,T4,7.6
C57BL/6J,500478,12,f,12/17/2003,T4,9.3
C57BL/6J,500480,12,f,12/17/2003,T4,10.3
C57BL/6J,500482,12,f,12/17/2003,T4,8.9
C57BL/6J,503426,13,f,1/21/2004,T4,6.1
C57BL/6J,503428,13,f,1/21/2004,T4,7.6
C57BL/6J,505042,12,f,2/4/2004,T4,6.6
C57BL/6J,505044,12,f,2/4/2004,T4,6.9
C57BL/6J,507932,12,f,3/10/2004,T4,5.9
C57BL/6J,507934,12,f,3/10/2004,T4,5.1
C57BL/6J,508688,12,f,3/10/2004,T4,9.6
C57BL/6J,508690,12,f,3/10/2004,T4,6.6
C57BL/6J,508692,12,f,3/10/2004,T4,10.2
C57BL/6J,508694,12,f,3/10/2004,T4,7.9
C57BL/6J,509320,12,f,3/24/2004,T4,9.9
C57BL/6J,509322,12,f,3/24/2004,T4,8.5
C57BL/6J,509324,12,f,3/24/2004,T4,8.2
C57BL/6J,509326,12,f,3/24/2004,T4,7
C57BL/6J,512828,12,f,4/21/2004,T4,6
C57BL/6J,512830,12,f,4/21/2004,T4,7.5
C57BL/6J,514178,12,f,5/12/2004,T4,9.7
C57BL/6J,514180,12,f,5/12/2004,T4,9.8
C57BL/6J,514182,12,f,5/12/2004,T4,8
C57BL/6J,514184,12,f,5/12/2004,T4,9.1
C57BL/6J,516498,12,f,6/12/2004,T4,8.1
C57BL/6J,516500,12,f,6/12/2004,T4,10.5
C57BL/6J,444680,12,m,8/21/2002,T4,6.5
C57BL/6J,444681,12,m,8/21/2002,T4,6.3
C57BL/6J,444682,12,m,8/21/2002,T4,7.3
C57BL/6J,444683,12,m,8/21/2002,T4,5.1
C57BL/6J,451212,12,m,9/10/2002,T4,6.6
C57BL/6J,451213,12,m,9/10/2002,T4,6.6
C57BL/6J,451214,12,m,9/10/2002,T4,7.3
C57BL/6J,451215,12,m,9/10/2002,T4,7.1
C57BL/6J,452429,11,m,9/19/2002,T4,5.8
C57BL/6J,452431,11,m,9/19/2002,T4,5.8
C57BL/6J,452433,11,m,9/19/2002,T4,6.5
C57BL/6J,452435,11,m,9/19/2002,T4,9.2
C57BL/6J,453939,12,m,10/16/2002,T4,6.7
C57BL/6J,453941,12,m,10/16/2002,T4,4.4
C57BL/6J,453943,12,m,10/16/2002,T4,4.7
C57BL/6J,453945,12,m,10/23/2002,T4,6.1
C57BL/6J,455559,12,m,10/30/2002,T4,5.3
C57BL/6J,455561,12,m,10/30/2002,T4,6.3
C57BL/6J,455563,12,m,10/30/2002,T4,6.4
C57BL/6J,456948,12,m,11/20/2002,T4,5.6
C57BL/6J,456950,12,m,11/20/2002,T4,5.3
C57BL/6J,456952,12,m,11/20/2002,T4,6.7
C57BL/6J,456954,12,m,11/20/2002,T4,5.5
C57BL/6J,460147,12,m,1/8/2003,T4,5.2
C57BL/6J,460149,12,m,1/8/2003,T4,5
C57BL/6J,460151,12,m,1/8/2003,T4,5.1
C57BL/6J,460153,12,m,1/8/2003,T4,7.5
C57BL/6J,461899,12,m,1/22/2003,T4,8.1
C57BL/6J,461901,12,m,1/22/2003,T4,9
C57BL/6J,461903,12,m,1/22/2003,T4,8.4
C57BL/6J,461905,12,m,1/22/2003,T4,8.9
C57BL/6J,465351,12,m,3/15/2003,T4,4.3
C57BL/6J,465353,12,m,3/15/2003,T4,5.1
C57BL/6J,465355,12,m,3/15/2003,T4,5
C57BL/6J,465357,12,m,3/15/2003,T4,6.7
C57BL/6J,467172,12,m,3/26/2003,T4,5.1
C57BL/6J,467174,12,m,3/26/2003,T4,4.4
C57BL/6J,467176,12,m,4/2/2003,T4,6
C57BL/6J,467178,12,m,4/2/2003,T4,6.2
C57BL/6J,470417,12,m,4/26/2003,T4,4.5
C57BL/6J,470419,12,m,4/26/2003,T4,5.7
C57BL/6J,470421,12,m,4/26/2003,T4,7
C57BL/6J,470423,12,m,4/26/2003,T4,8
C57BL/6J,473355,12,m,5/7/2003,T4,4.4
C57BL/6J,473357,12,m,5/7/2003,T4,2.1
C57BL/6J,473359,12,m,5/7/2003,T4,4.1
C57BL/6J,473361,12,m,5/7/2003,T4,5
C57BL/6J,477026,12,m,5/28/2003,T4,1.3
C57BL/6J,477028,12,m,5/28/2003,T4,6.1
C57BL/6J,477030,12,m,5/28/2003,T4,5.3
C57BL/6J,477032,12,m,5/28/2003,T4,3.5
C57BL/6J,480406,12,m,6/25/2003,T4,6.3
C57BL/6J,480408,12,m,6/25/2003,T4,5.3
C57BL/6J,480410,12,m,6/25/2003,T4,6.4
C57BL/6J,480412,12,m,6/25/2003,T4,5.8
C57BL/6J,484228,13,m,7/9/2003,T4,5.7
C57BL/6J,484230,13,m,7/9/2003,T4,3
C57BL/6J,484232,13,m,7/9/2003,T4,5.4
C57BL/6J,487130,12,m,7/30/2003,T4,6.1
C57BL/6J,487132,12,m,7/30/2003,T4,5.7
C57BL/6J,487134,12,m,7/30/2003,T4,6.3
C57BL/6J,487136,12,m,7/30/2003,T4,4.6
C57BL/6J,488742,13,m,8/20/2003,T4,7.1
C57BL/6J,488744,13,m,8/20/2003,T4,8.1
C57BL/6J,488746,13,m,8/20/2003,T4,6.7
C57BL/6J,488748,13,m,8/20/2003,T4,7.1
C57BL/6J,492066,12,m,9/10/2003,T4,6.8
C57BL/6J,492068,12,m,9/10/2003,T4,6.6
C57BL/6J,492070,12,m,9/10/2003,T4,6.5
C57BL/6J,492072,12,m,9/10/2003,T4,7.7
C57BL/6J,495230,12,m,10/1/2003,T4,7.2
C57BL/6J,495232,11,m,10/1/2003,T4,7.8
C57BL/6J,495234,11,m,10/1/2003,T4,6.9
C57BL/6J,495236,11,m,10/1/2003,T4,6.6
C57BL/6J,496590,12,m,10/22/2003,T4,6.3
C57BL/6J,496592,12,m,10/22/2003,T4,4.1
C57BL/6J,496594,12,m,10/22/2003,T4,5.1
C57BL/6J,496596,12,m,10/22/2003,T4,5.8
C57BL/6J,497996,11,m,11/12/2003,T4,8.1
C57BL/6J,497998,11,m,11/12/2003,T4,8.4
C57BL/6J,498000,11,m,11/12/2003,T4,6
C57BL/6J,498002,11,m,11/12/2003,T4,9.7
C57BL/6J,500484,12,m,12/17/2003,T4,5.7
C57BL/6J,500486,12,m,12/17/2003,T4,8.2
C57BL/6J,500488,12,m,12/17/2003,T4,7
C57BL/6J,500490,12,m,12/17/2003,T4,7.1
C57BL/6J,503430,13,m,1/21/2004,T4,5.8
C57BL/6J,503432,13,m,1/21/2004,T4,4.4
C57BL/6J,505046,12,m,2/4/2004,T4,4.8
C57BL/6J,505048,12,m,2/4/2004,T4,6.3
C57BL/6J,507940,12,m,3/10/2004,T4,5.1
C57BL/6J,508702,12,m,3/10/2004,T4,6.8
C57BL/6J,508704,12,m,3/10/2004,T4,7.1
C57BL/6J,508706,12,m,3/10/2004,T4,9.6
C57BL/6J,508708,12,m,3/10/2004,T4,7.4
C57BL/6J,509328,12,m,3/24/2004,T4,6.7
C57BL/6J,509330,12,m,3/24/2004,T4,6.7
C57BL/6J,509332,12,m,3/24/2004,T4,4.6
C57BL/6J,509334,12,m,3/24/2004,T4,6.5
C57BL/6J,512832,12,m,4/21/2004,T4,7.3
C57BL/6J,512834,12,m,4/21/2004,T4,5.9
C57BL/6J,514186,12,m,5/12/2004,T4,7.9
C57BL/6J,514188,12,m,5/12/2004,T4,8.1
C57BL/6J,514190,12,m,5/12/2004,T4,6.9
C57BL/6J,516502,12,m,6/12/2004,T4,8
C57BL/6J,516504,12,m,6/12/2004,T4,7.4
C57BL/6J,444677,12,f,8/21/2002,TBIL,0.43
C57BL/6J,444678,12,f,8/21/2002,TBIL,0.4
C57BL/6J,444679,12,f,8/21/2002,TBIL,0.29
C57BL/6J,451208,12,f,9/10/2002,TBIL,0.41
C57BL/6J,451209,12,f,9/10/2002,TBIL,0.43
C57BL/6J,451210,12,f,9/10/2002,TBIL,0.38
C57BL/6J,452421,12,f,9/19/2002,TBIL,0.5
C57BL/6J,452423,12,f,9/19/2002,TBIL,0.38
C57BL/6J,452425,12,f,9/19/2002,TBIL,0.36
C57BL/6J,452427,12,f,9/19/2002,TBIL,0.49
C57BL/6J,453931,12,f,10/16/2002,TBIL,0.33
C57BL/6J,453935,12,f,10/16/2002,TBIL,0.45
C57BL/6J,453937,12,f,10/16/2002,TBIL,0.38
C57BL/6J,455549,12,f,10/30/2002,TBIL,1.26
C57BL/6J,455551,12,f,10/30/2002,TBIL,0.39
C57BL/6J,455553,12,f,10/30/2002,TBIL,0.66
C57BL/6J,456940,12,f,11/20/2002,TBIL,0.38
C57BL/6J,456942,12,f,11/20/2002,TBIL,0.37
C57BL/6J,456944,12,f,11/20/2002,TBIL,0.61
C57BL/6J,456946,12,f,11/20/2002,TBIL,0.48
C57BL/6J,458729,11,f,12/11/2002,TBIL,0.36
C57BL/6J,458731,11,f,12/11/2002,TBIL,0.23
C57BL/6J,458733,11,f,12/11/2002,TBIL,0.36
C57BL/6J,458735,11,f,12/11/2002,TBIL,0.27
C57BL/6J,458737,11,f,12/11/2002,TBIL,0.48
C57BL/6J,458739,11,f,12/11/2002,TBIL,0.57
C57BL/6J,458741,11,f,12/11/2002,TBIL,0.34
C57BL/6J,458743,11,f,12/11/2002,TBIL,0.6
C57BL/6J,460139,12,f,1/8/2003,TBIL,0.38
C57BL/6J,460141,12,f,1/8/2003,TBIL,0.43
C57BL/6J,460143,12,f,1/8/2003,TBIL,0.43
C57BL/6J,460145,12,f,1/8/2003,TBIL,0.5
C57BL/6J,461891,12,f,1/22/2003,TBIL,0.6
C57BL/6J,461893,12,f,1/22/2003,TBIL,0.49
C57BL/6J,461895,12,f,1/22/2003,TBIL,0.49
C57BL/6J,461897,12,f,1/22/2003,TBIL,0.4
C57BL/6J,462925,12,f,2/12/2003,TBIL,0.34
C57BL/6J,462927,12,f,2/12/2003,TBIL,0.41
C57BL/6J,462929,12,f,2/12/2003,TBIL,0.46
C57BL/6J,462931,12,f,2/12/2003,TBIL,0.53
C57BL/6J,462933,12,f,2/12/2003,TBIL,0.53
C57BL/6J,462935,12,f,2/12/2003,TBIL,0.71
C57BL/6J,462937,12,f,2/12/2003,TBIL,0.57
C57BL/6J,462939,12,f,2/12/2003,TBIL,0.48
C57BL/6J,465343,12,f,3/15/2003,TBIL,0.54
C57BL/6J,465345,12,f,3/15/2003,TBIL,0.5
C57BL/6J,465347,12,f,3/15/2003,TBIL,0.49
C57BL/6J,465349,12,f,3/15/2003,TBIL,0.46
C57BL/6J,467180,12,f,3/26/2003,TBIL,0.46
C57BL/6J,467182,12,f,3/26/2003,TBIL,0.46
C57BL/6J,467184,12,f,4/2/2003,TBIL,0.52
C57BL/6J,467186,12,f,4/2/2003,TBIL,0.34
C57BL/6J,470409,12,f,4/26/2003,TBIL,0.54
C57BL/6J,470411,12,f,4/26/2003,TBIL,0.44
C57BL/6J,470413,12,f,4/26/2003,TBIL,0.42
C57BL/6J,470415,12,f,4/26/2003,TBIL,0.39
C57BL/6J,473347,12,f,5/7/2003,TBIL,0.43
C57BL/6J,473349,12,f,5/7/2003,TBIL,0.38
C57BL/6J,473351,12,f,5/7/2003,TBIL,0.18
C57BL/6J,473353,12,f,5/7/2003,TBIL,0.24
C57BL/6J,477018,12,f,5/28/2003,TBIL,0.36
C57BL/6J,477020,12,f,5/28/2003,TBIL,0.68
C57BL/6J,477022,12,f,5/28/2003,TBIL,0.31
C57BL/6J,477024,12,f,5/28/2003,TBIL,0
C57BL/6J,480390,12,f,6/25/2003,TBIL,0.28
C57BL/6J,480392,12,f,6/25/2003,TBIL,0.42
C57BL/6J,480394,12,f,6/25/2003,TBIL,0.48
C57BL/6J,484218,12,f,7/9/2003,TBIL,0.4
C57BL/6J,484220,13,f,7/9/2003,TBIL,0.5
C57BL/6J,484222,13,f,7/9/2003,TBIL,0.29
C57BL/6J,484224,13,f,7/9/2003,TBIL,0.44
C57BL/6J,487122,12,f,7/30/2003,TBIL,0.23
C57BL/6J,487124,12,f,7/30/2003,TBIL,0.21
C57BL/6J,487126,12,f,7/30/2003,TBIL,0.49
C57BL/6J,487128,12,f,7/30/2003,TBIL,0.48
C57BL/6J,488726,13,f,8/20/2003,TBIL,0.77
C57BL/6J,488728,13,f,8/20/2003,TBIL,0.46
C57BL/6J,488730,13,f,8/20/2003,TBIL,0.36
C57BL/6J,488732,13,f,8/20/2003,TBIL,0.68
C57BL/6J,492058,12,f,9/10/2003,TBIL,0.11
C57BL/6J,492060,12,f,9/10/2003,TBIL,0.38
C57BL/6J,492062,12,f,9/10/2003,TBIL,0.46
C57BL/6J,492064,12,f,9/10/2003,TBIL,0.67
C57BL/6J,495222,11,f,10/1/2003,TBIL,0.62
C57BL/6J,495224,11,f,10/1/2003,TBIL,0.28
C57BL/6J,495226,11,f,10/1/2003,TBIL,0.52
C57BL/6J,495228,11,f,10/1/2003,TBIL,0.2
C57BL/6J,496582,12,f,10/22/2003,TBIL,0.49
C57BL/6J,496584,12,f,10/22/2003,TBIL,0.65
C57BL/6J,496586,12,f,10/22/2003,TBIL,0.72
C57BL/6J,496588,12,f,10/22/2003,TBIL,0.53
C57BL/6J,497988,12,f,11/12/2003,TBIL,0.38
C57BL/6J,497990,12,f,11/12/2003,TBIL,0.47
C57BL/6J,497992,12,f,11/12/2003,TBIL,0.21
C57BL/6J,497994,11,f,11/12/2003,TBIL,0.78
C57BL/6J,500476,12,f,12/17/2003,TBIL,0.71
C57BL/6J,500478,12,f,12/17/2003,TBIL,0.67
C57BL/6J,500480,12,f,12/17/2003,TBIL,0.38
C57BL/6J,500482,12,f,12/17/2003,TBIL,0.43
C57BL/6J,503426,13,f,1/21/2004,TBIL,0.17
C57BL/6J,503428,13,f,1/21/2004,TBIL,0.24
C57BL/6J,505042,12,f,2/4/2004,TBIL,0.21
C57BL/6J,505044,12,f,2/4/2004,TBIL,0.56
C57BL/6J,507932,12,f,3/10/2004,TBIL,0.46
C57BL/6J,507934,12,f,3/10/2004,TBIL,0.41
C57BL/6J,508688,12,f,3/10/2004,TBIL,0.85
C57BL/6J,508690,12,f,3/10/2004,TBIL,0.26
C57BL/6J,508692,12,f,3/10/2004,TBIL,0.59
C57BL/6J,508694,12,f,3/10/2004,TBIL,0.45
C57BL/6J,509320,12,f,3/24/2004,TBIL,0.52
C57BL/6J,509322,12,f,3/24/2004,TBIL,0.43
C57BL/6J,509324,12,f,3/24/2004,TBIL,0.36
C57BL/6J,509326,12,f,3/24/2004,TBIL,0.46
C57BL/6J,512828,12,f,4/21/2004,TBIL,0.45
C57BL/6J,512830,12,f,4/21/2004,TBIL,0.39
C57BL/6J,514178,12,f,5/12/2004,TBIL,0.61
C57BL/6J,514180,12,f,5/12/2004,TBIL,1.04
C57BL/6J,514182,12,f,5/12/2004,TBIL,0.5
C57BL/6J,514184,12,f,5/12/2004,TBIL,0.14
C57BL/6J,516498,12,f,6/12/2004,TBIL,0.6
C57BL/6J,516500,12,f,6/12/2004,TBIL,0.99
C57BL/6J,444680,12,m,8/21/2002,TBIL,0.43
C57BL/6J,444682,12,m,8/21/2002,TBIL,0.34
C57BL/6J,444683,12,m,8/21/2002,TBIL,0.37
C57BL/6J,451212,12,m,9/10/2002,TBIL,0.28
C57BL/6J,451214,12,m,9/10/2002,TBIL,0.41
C57BL/6J,451215,12,m,9/10/2002,TBIL,0.5
C57BL/6J,452429,11,m,9/19/2002,TBIL,0.05
C57BL/6J,452431,11,m,9/19/2002,TBIL,0.47
C57BL/6J,452433,11,m,9/19/2002,TBIL,0.37
C57BL/6J,453939,12,m,10/16/2002,TBIL,0.24
C57BL/6J,453941,12,m,10/16/2002,TBIL,0.26
C57BL/6J,453943,12,m,10/16/2002,TBIL,0.43
C57BL/6J,455559,12,m,10/30/2002,TBIL,0.48
C57BL/6J,455561,12,m,10/30/2002,TBIL,0.47
C57BL/6J,455563,12,m,10/30/2002,TBIL,0.49
C57BL/6J,456948,12,m,11/20/2002,TBIL,0.46
C57BL/6J,456950,12,m,11/20/2002,TBIL,0.58
C57BL/6J,456952,12,m,11/20/2002,TBIL,0.5
C57BL/6J,456954,12,m,11/20/2002,TBIL,0.5
C57BL/6J,460147,12,m,1/8/2003,TBIL,0.91
C57BL/6J,460149,12,m,1/8/2003,TBIL,0.64
C57BL/6J,460151,12,m,1/8/2003,TBIL,0.59
C57BL/6J,460153,12,m,1/8/2003,TBIL,0.58
C57BL/6J,461899,12,m,1/22/2003,TBIL,0.45
C57BL/6J,461901,12,m,1/22/2003,TBIL,0.45
C57BL/6J,461903,12,m,1/22/2003,TBIL,0.46
C57BL/6J,461905,12,m,1/22/2003,TBIL,0.43
C57BL/6J,465351,12,m,3/15/2003,TBIL,0.46
C57BL/6J,465353,12,m,3/15/2003,TBIL,0.5
C57BL/6J,465355,12,m,3/15/2003,TBIL,0.47
C57BL/6J,465357,12,m,3/15/2003,TBIL,0.68
C57BL/6J,467172,12,m,3/26/2003,TBIL,0.38
C57BL/6J,467174,12,m,3/26/2003,TBIL,0.49
C57BL/6J,467176,12,m,4/2/2003,TBIL,0.4
C57BL/6J,467178,12,m,4/2/2003,TBIL,0.52
C57BL/6J,470417,12,m,4/26/2003,TBIL,1.16
C57BL/6J,470419,12,m,4/26/2003,TBIL,0.34
C57BL/6J,470421,12,m,4/26/2003,TBIL,0.66
C57BL/6J,470423,12,m,4/26/2003,TBIL,0.71
C57BL/6J,473355,12,m,5/7/2003,TBIL,0.32
C57BL/6J,473357,12,m,5/7/2003,TBIL,0.13
C57BL/6J,473359,12,m,5/7/2003,TBIL,0.45
C57BL/6J,473361,12,m,5/7/2003,TBIL,0.44
C57BL/6J,477026,12,m,5/28/2003,TBIL,0.18
C57BL/6J,477028,12,m,5/28/2003,TBIL,0.54
C57BL/6J,477030,12,m,5/28/2003,TBIL,0.6
C57BL/6J,477032,12,m,5/28/2003,TBIL,0.65
C57BL/6J,480406,12,m,6/25/2003,TBIL,0.54
C57BL/6J,480408,12,m,6/25/2003,TBIL,0.46
C57BL/6J,480410,12,m,6/25/2003,TBIL,0.51
C57BL/6J,484228,13,m,7/9/2003,TBIL,0.37
C57BL/6J,484230,13,m,7/9/2003,TBIL,0.13
C57BL/6J,484232,13,m,7/9/2003,TBIL,0.58
C57BL/6J,487130,12,m,7/30/2003,TBIL,0.39
C57BL/6J,487132,12,m,7/30/2003,TBIL,0.42
C57BL/6J,487134,12,m,7/30/2003,TBIL,0.51
C57BL/6J,487136,12,m,7/30/2003,TBIL,0.4
C57BL/6J,488742,13,m,8/20/2003,TBIL,0.37
C57BL/6J,488744,13,m,8/20/2003,TBIL,0.37
C57BL/6J,488746,13,m,8/20/2003,TBIL,0.72
C57BL/6J,488748,13,m,8/20/2003,TBIL,0.47
C57BL/6J,492066,12,m,9/10/2003,TBIL,0.72
C57BL/6J,492068,12,m,9/10/2003,TBIL,0.5
C57BL/6J,492070,12,m,9/10/2003,TBIL,0.66
C57BL/6J,492072,12,m,9/10/2003,TBIL,0.56
C57BL/6J,495230,12,m,10/1/2003,TBIL,0.74
C57BL/6J,495232,11,m,10/1/2003,TBIL,0.51
C57BL/6J,495234,11,m,10/1/2003,TBIL,0.55
C57BL/6J,495236,11,m,10/1/2003,TBIL,0.59
C57BL/6J,496590,12,m,10/22/2003,TBIL,0.72
C57BL/6J,496592,12,m,10/22/2003,TBIL,0.51
C57BL/6J,496594,12,m,10/22/2003,TBIL,0.43
C57BL/6J,496596,12,m,10/22/2003,TBIL,0.61
C57BL/6J,497996,11,m,11/12/2003,TBIL,0.56
C57BL/6J,497998,11,m,11/12/2003,TBIL,0.75
C57BL/6J,498000,11,m,11/12/2003,TBIL,0.31
C57BL/6J,498002,11,m,11/12/2003,TBIL,0.66
C57BL/6J,500484,12,m,12/17/2003,TBIL,0.54
C57BL/6J,500486,12,m,12/17/2003,TBIL,0.56
C57BL/6J,500488,12,m,12/17/2003,TBIL,0.67
C57BL/6J,500490,12,m,12/17/2003,TBIL,0.61
C57BL/6J,503430,13,m,1/21/2004,TBIL,0.09
C57BL/6J,503432,13,m,1/21/2004,TBIL,0.32
C57BL/6J,505046,12,m,2/4/2004,TBIL,0.33
C57BL/6J,505048,12,m,2/4/2004,TBIL,0.69
C57BL/6J,507940,12,m,3/10/2004,TBIL,0.6
C57BL/6J,508702,12,m,3/10/2004,TBIL,0.46
C57BL/6J,508704,12,m,3/10/2004,TBIL,0.45
C57BL/6J,508706,12,m,3/10/2004,TBIL,0.45
C57BL/6J,508708,12,m,3/10/2004,TBIL,0.33
C57BL/6J,509328,12,m,3/24/2004,TBIL,0.37
C57BL/6J,509330,12,m,3/24/2004,TBIL,0.24
C57BL/6J,509332,12,m,3/24/2004,TBIL,0.32
C57BL/6J,509334,12,m,3/24/2004,TBIL,0.34
C57BL/6J,512832,12,m,4/21/2004,TBIL,0.58
C57BL/6J,512834,12,m,4/21/2004,TBIL,0.59
C57BL/6J,514186,12,m,5/12/2004,TBIL,0.89
C57BL/6J,514188,12,m,5/12/2004,TBIL,0.64
C57BL/6J,514190,12,m,5/12/2004,TBIL,0.66
C57BL/6J,516502,12,m,6/12/2004,TBIL,0.45
C57BL/6J,516504,12,m,6/12/2004,TBIL,2.02
C57BL/6J,444677,12,f,8/21/2002,TG,49
C57BL/6J,444678,12,f,8/21/2002,TG,62
C57BL/6J,444679,12,f,8/21/2002,TG,62
C57BL/6J,451208,12,f,9/10/2002,TG,69
C57BL/6J,451209,12,f,9/10/2002,TG,93
C57BL/6J,451210,12,f,9/10/2002,TG,65
C57BL/6J,452421,12,f,9/19/2002,TG,81
C57BL/6J,452423,12,f,9/19/2002,TG,85
C57BL/6J,452425,12,f,9/19/2002,TG,86
C57BL/6J,452427,12,f,9/19/2002,TG,94
C57BL/6J,453931,12,f,10/16/2002,TG,98
C57BL/6J,453935,12,f,10/16/2002,TG,79
C57BL/6J,453937,12,f,10/16/2002,TG,69
C57BL/6J,455549,12,f,10/30/2002,TG,56
C57BL/6J,455551,12,f,10/30/2002,TG,73
C57BL/6J,455553,12,f,10/30/2002,TG,79
C57BL/6J,456940,12,f,11/20/2002,TG,70
C57BL/6J,456942,12,f,11/20/2002,TG,98
C57BL/6J,456944,12,f,11/20/2002,TG,73
C57BL/6J,456946,12,f,11/20/2002,TG,100
C57BL/6J,458729,11,f,12/11/2002,TG,66
C57BL/6J,458731,11,f,12/11/2002,TG,73
C57BL/6J,458733,11,f,12/11/2002,TG,71
C57BL/6J,458735,11,f,12/11/2002,TG,76
C57BL/6J,458737,11,f,12/11/2002,TG,68
C57BL/6J,458739,11,f,12/11/2002,TG,80
C57BL/6J,458741,11,f,12/11/2002,TG,70
C57BL/6J,458743,11,f,12/11/2002,TG,74
C57BL/6J,460139,12,f,1/8/2003,TG,91
C57BL/6J,460141,12,f,1/8/2003,TG,100
C57BL/6J,460143,12,f,1/8/2003,TG,86
C57BL/6J,460145,12,f,1/8/2003,TG,88
C57BL/6J,461891,12,f,1/22/2003,TG,97
C57BL/6J,461893,12,f,1/22/2003,TG,65
C57BL/6J,461895,12,f,1/22/2003,TG,105
C57BL/6J,461897,12,f,1/22/2003,TG,82
C57BL/6J,462925,12,f,2/12/2003,TG,63
C57BL/6J,462927,12,f,2/12/2003,TG,54
C57BL/6J,462929,12,f,2/12/2003,TG,95
C57BL/6J,462931,12,f,2/12/2003,TG,85
C57BL/6J,462933,12,f,2/12/2003,TG,84
C57BL/6J,462935,12,f,2/12/2003,TG,48
C57BL/6J,462937,12,f,2/12/2003,TG,76
C57BL/6J,462939,12,f,2/12/2003,TG,84
C57BL/6J,465343,12,f,3/15/2003,TG,83
C57BL/6J,465345,12,f,3/15/2003,TG,97
C57BL/6J,465347,12,f,3/15/2003,TG,100
C57BL/6J,465349,12,f,3/15/2003,TG,87
C57BL/6J,467180,12,f,3/26/2003,TG,77
C57BL/6J,467182,12,f,3/26/2003,TG,87
C57BL/6J,467184,12,f,4/2/2003,TG,83
C57BL/6J,467186,12,f,4/2/2003,TG,107
C57BL/6J,470409,12,f,4/26/2003,TG,82
C57BL/6J,470411,12,f,4/26/2003,TG,63
C57BL/6J,470413,12,f,4/26/2003,TG,76
C57BL/6J,470415,12,f,4/26/2003,TG,96
C57BL/6J,473347,12,f,5/7/2003,TG,105
C57BL/6J,473349,12,f,5/7/2003,TG,84
C57BL/6J,473351,12,f,5/7/2003,TG,47
C57BL/6J,473353,12,f,5/7/2003,TG,66
C57BL/6J,477018,12,f,5/28/2003,TG,92
C57BL/6J,477020,12,f,5/28/2003,TG,171
C57BL/6J,477022,12,f,5/28/2003,TG,63
C57BL/6J,477024,12,f,5/28/2003,TG,21
C57BL/6J,480388,12,f,6/25/2003,TG,109
C57BL/6J,480390,12,f,6/25/2003,TG,48
C57BL/6J,480392,12,f,6/25/2003,TG,91
C57BL/6J,480394,12,f,6/25/2003,TG,74
C57BL/6J,484218,12,f,7/9/2003,TG,83
C57BL/6J,484220,13,f,7/9/2003,TG,93
C57BL/6J,484222,13,f,7/9/2003,TG,53
C57BL/6J,484224,13,f,7/9/2003,TG,108
C57BL/6J,487122,12,f,7/30/2003,TG,47
C57BL/6J,487126,12,f,7/30/2003,TG,67
C57BL/6J,487128,12,f,7/30/2003,TG,80
