Phenotype data set -- Mouse Phenome Database (phenome.jax.org),,,,,,
"Data set: CGDpheno2    Title: Variation over time for C57BL/6J controls, multi-system survey of mouse physiology    Year: 2009",,,,,,
Table of individual animal values,,,,,,
For metadata and more info please see:  http://phenome.jax.org/db/q?rtn=projects/details&sym=CGDpheno2&mlistmode=varnames,,,,,,
,,,,,,
strain,sex,id,age,testdate,parameter,value
C57BL/6J,m,492068,11,8/28/2003,MPV,4.8
C57BL/6J,m,492068,11,8/28/2003,pctNEUT,10.2
C57BL/6J,m,492068,11,8/28/2003,PLT,965
C57BL/6J,m,492068,11,8/28/2003,RBC,10.1
C57BL/6J,m,492068,11,8/28/2003,RDW,15.1
C57BL/6J,m,492068,11,8/28/2003,pct Retic,6.2
C57BL/6J,m,492068,11,8/28/2003,WBC,11.9
C57BL/6J,m,492068,11,8/28/2003,mHGB,16
C57BL/6J,m,492068,12,9/10/2003,BUN,22
C57BL/6J,m,492068,12,9/10/2003,CHOL,85
C57BL/6J,m,492068,12,9/10/2003,GLU,228
C57BL/6J,m,492068,12,9/10/2003,HDLD,62.9
C57BL/6J,m,492068,12,9/10/2003,NEFA,1.39
C57BL/6J,m,492068,12,9/10/2003,T4,6.6
C57BL/6J,m,492068,12,9/10/2003,TBIL,0.5
C57BL/6J,m,492068,12,9/10/2003,TG,69
C57BL/6J,m,492068,12,9/6/2003,pctFat,13.2
C57BL/6J,m,492068,12,9/6/2003,BMD,0.0523
C57BL/6J,m,492068,12,9/6/2003,LTM,21.7
C57BL/6J,m,492068,12,9/6/2003,bodylength,9.01
C57BL/6J,m,492068,12,9/6/2003,bodyweight,27.9
C57BL/6J,m,492068,12,9/6/2003,TTM,25
C57BL/6J,m,492070,10,9/6/2003,carbon dioxide,16.7
C57BL/6J,m,492070,10,9/6/2003,chloride,115
C57BL/6J,m,492070,10,9/6/2003,potassium,7.44
C57BL/6J,m,492070,10,9/6/2003,sodium,151
C57BL/6J,m,492070,12,9/10/2003,BUN,27
C57BL/6J,m,492070,12,9/10/2003,CHOL,89
C57BL/6J,m,492070,12,9/10/2003,GLU,182
C57BL/6J,m,492070,12,9/10/2003,HDLD,68.4
C57BL/6J,m,492070,12,9/10/2003,NEFA,1.64
C57BL/6J,m,492070,12,9/10/2003,T4,6.5
C57BL/6J,m,492070,12,9/10/2003,TBIL,0.66
C57BL/6J,m,492070,12,9/10/2003,TG,85
C57BL/6J,m,492072,10,9/6/2003,carbon dioxide,16.3
C57BL/6J,m,492072,10,9/6/2003,chloride,113
C57BL/6J,m,492072,10,9/6/2003,potassium,6.32
C57BL/6J,m,492072,10,9/6/2003,sodium,148
C57BL/6J,m,492072,11,8/28/2003,pctEOS,3.6
C57BL/6J,m,492072,11,8/28/2003,HCT,51.7
C57BL/6J,m,492072,11,8/28/2003,HDW,1.86
C57BL/6J,m,492072,11,8/28/2003,pctLYMP,90
C57BL/6J,m,492072,11,8/28/2003,MCH,16.4
C57BL/6J,m,492072,11,8/28/2003,MCHC,31.2
C57BL/6J,m,492072,11,8/28/2003,MCV,52.5
C57BL/6J,m,492072,11,8/28/2003,pctMONO,1.2
C57BL/6J,m,492072,11,8/28/2003,MPV,4.7
C57BL/6J,m,492072,11,8/28/2003,pctNEUT,4
C57BL/6J,m,492072,11,8/28/2003,PLT,968
C57BL/6J,m,492072,11,8/28/2003,RBC,9.83
C57BL/6J,m,492072,11,8/28/2003,RDW,14.5
C57BL/6J,m,492072,11,8/28/2003,pct Retic,6
C57BL/6J,m,492072,11,8/28/2003,WBC,9.23
C57BL/6J,m,492072,11,8/28/2003,mHGB,16.1
C57BL/6J,m,492072,12,9/10/2003,BUN,26
C57BL/6J,m,492072,12,9/10/2003,CHOL,88
C57BL/6J,m,492072,12,9/10/2003,GLU,175
C57BL/6J,m,492072,12,9/10/2003,HDLD,68.7
C57BL/6J,m,492072,12,9/10/2003,NEFA,1.56
C57BL/6J,m,492072,12,9/10/2003,T4,7.7
C57BL/6J,m,492072,12,9/10/2003,TBIL,0.56
C57BL/6J,m,492072,12,9/10/2003,TG,78
C57BL/6J,m,495230,11,10/15/2003,carbon dioxide,12.7
C57BL/6J,m,495230,11,10/15/2003,chloride,116
C57BL/6J,m,495230,11,10/15/2003,potassium,7.84
C57BL/6J,m,495230,11,10/15/2003,sodium,149
C57BL/6J,m,495230,11,9/18/2003,pctEOS,1.8
C57BL/6J,m,495230,11,9/18/2003,HCT,51.4
C57BL/6J,m,495230,11,9/18/2003,HDW,1.94
C57BL/6J,m,495230,11,9/18/2003,pctLYMP,88.4
C57BL/6J,m,495230,11,9/18/2003,MCH,15.7
C57BL/6J,m,495230,11,9/18/2003,MCHC,30.4
C57BL/6J,m,495230,11,9/18/2003,MCV,51.7
C57BL/6J,m,495230,11,9/18/2003,pctMONO,2.4
C57BL/6J,m,495230,11,9/18/2003,MPV,5.2
C57BL/6J,m,495230,11,9/18/2003,pctNEUT,6
C57BL/6J,m,495230,11,9/18/2003,PLT,1451
C57BL/6J,m,495230,11,9/18/2003,RBC,9.94
C57BL/6J,m,495230,11,9/18/2003,RDW,14.4
C57BL/6J,m,495230,11,9/18/2003,pct Retic,7.7
C57BL/6J,m,495230,11,9/18/2003,WBC,11.1
C57BL/6J,m,495230,11,9/18/2003,mHGB,15.6
C57BL/6J,m,495230,12,10/1/2003,BUN,24
C57BL/6J,m,495230,12,10/1/2003,CHOL,106
C57BL/6J,m,495230,12,10/1/2003,GLU,249
C57BL/6J,m,495230,12,10/1/2003,HDLD,87.4
C57BL/6J,m,495230,12,10/1/2003,NEFA,1.68
C57BL/6J,m,495230,12,10/1/2003,T4,7.2
C57BL/6J,m,495230,12,10/1/2003,TBIL,0.74
C57BL/6J,m,495230,12,10/1/2003,TG,110
C57BL/6J,m,495230,13,9/26/2003,pctFat,23.3
C57BL/6J,m,495230,13,9/26/2003,pctFat,23.3
C57BL/6J,m,495230,13,9/26/2003,BMD,0.0501
C57BL/6J,m,495230,13,9/26/2003,BMD,0.0501
C57BL/6J,m,495230,13,9/26/2003,LTM,17.8
C57BL/6J,m,495230,13,9/26/2003,bodylength,9.01
C57BL/6J,m,495230,13,9/26/2003,bodylength,9.01
C57BL/6J,m,495230,13,9/26/2003,bodyweight,24.4
C57BL/6J,m,495230,13,9/26/2003,bodyweight,24.4
C57BL/6J,m,495230,13,9/26/2003,TTM,23.2
C57BL/6J,m,495230,13,9/26/2003,TTM,23.2
C57BL/6J,m,495232,10,10/15/2003,carbon dioxide,13.3
C57BL/6J,m,495232,10,10/15/2003,chloride,114
C57BL/6J,m,495232,10,10/15/2003,potassium,7.86
C57BL/6J,m,495232,10,10/15/2003,sodium,145
C57BL/6J,m,495232,10,9/18/2003,pctEOS,2
C57BL/6J,m,495232,10,9/18/2003,HCT,50.4
C57BL/6J,m,495232,10,9/18/2003,HDW,1.96
C57BL/6J,m,495232,10,9/18/2003,pctLYMP,91.5
C57BL/6J,m,495232,10,9/18/2003,MCH,15.6
C57BL/6J,m,495232,10,9/18/2003,MCHC,31.7
C57BL/6J,m,495232,10,9/18/2003,MCV,49.2
C57BL/6J,m,495232,10,9/18/2003,pctMONO,1.4
C57BL/6J,m,495232,10,9/18/2003,MPV,5.8
C57BL/6J,m,495232,10,9/18/2003,pctNEUT,4.1
C57BL/6J,m,495232,10,9/18/2003,PLT,1198
C57BL/6J,m,495232,10,9/18/2003,RBC,10.3
C57BL/6J,m,495232,10,9/18/2003,RDW,13.3
C57BL/6J,m,495232,10,9/18/2003,pct Retic,6.5
C57BL/6J,m,495232,10,9/18/2003,WBC,11.4
C57BL/6J,m,495232,10,9/18/2003,mHGB,16
C57BL/6J,m,495232,11,10/1/2003,BUN,27
C57BL/6J,m,495232,11,10/1/2003,CHOL,104
C57BL/6J,m,495232,11,10/1/2003,GLU,255
C57BL/6J,m,495232,11,10/1/2003,HDLD,84.3
C57BL/6J,m,495232,11,10/1/2003,NEFA,1.63
C57BL/6J,m,495232,11,10/1/2003,T4,7.8
C57BL/6J,m,495232,11,10/1/2003,TBIL,0.51
C57BL/6J,m,495232,11,10/1/2003,TG,103
C57BL/6J,m,495232,12,9/26/2003,pctFat,21.4
C57BL/6J,m,495232,12,9/26/2003,pctFat,21.4
C57BL/6J,m,495232,12,9/26/2003,BMD,0.0531
C57BL/6J,m,495232,12,9/26/2003,BMD,0.0531
C57BL/6J,m,495232,12,9/26/2003,LTM,20.3
C57BL/6J,m,495232,12,9/26/2003,bodylength,9
C57BL/6J,m,495232,12,9/26/2003,bodylength,9
C57BL/6J,m,495232,12,9/26/2003,bodyweight,27.7
C57BL/6J,m,495232,12,9/26/2003,bodyweight,27.7
C57BL/6J,m,495232,12,9/26/2003,TTM,25.8
C57BL/6J,m,495232,12,9/26/2003,TTM,25.8
C57BL/6J,m,495234,10,10/15/2003,carbon dioxide,13.7
C57BL/6J,m,495234,10,10/15/2003,chloride,120
C57BL/6J,m,495234,10,10/15/2003,potassium,7.34
C57BL/6J,m,495234,10,10/15/2003,sodium,152
C57BL/6J,m,495234,10,9/18/2003,pctEOS,3.2
C57BL/6J,m,495234,10,9/18/2003,HCT,48.8
C57BL/6J,m,495234,10,9/18/2003,HDW,1.98
C57BL/6J,m,495234,10,9/18/2003,pctLYMP,85.6
C57BL/6J,m,495234,10,9/18/2003,MCH,15.7
C57BL/6J,m,495234,10,9/18/2003,MCHC,32.2
C57BL/6J,m,495234,10,9/18/2003,MCV,48.8
C57BL/6J,m,495234,10,9/18/2003,pctMONO,1.7
C57BL/6J,m,495234,10,9/18/2003,MPV,4.7
C57BL/6J,m,495234,10,9/18/2003,pctNEUT,8.4
C57BL/6J,m,495234,10,9/18/2003,PLT,1166
C57BL/6J,m,495234,10,9/18/2003,RBC,10
C57BL/6J,m,495234,10,9/18/2003,RDW,14.1
C57BL/6J,m,495234,10,9/18/2003,pct Retic,6.4
C57BL/6J,m,495234,10,9/18/2003,WBC,10.3
C57BL/6J,m,495234,10,9/18/2003,mHGB,15.7
C57BL/6J,m,495234,11,10/1/2003,BUN,24
C57BL/6J,m,495234,11,10/1/2003,CHOL,94
C57BL/6J,m,495234,11,10/1/2003,GLU,226
C57BL/6J,m,495234,11,10/1/2003,HDLD,72.1
C57BL/6J,m,495234,11,10/1/2003,NEFA,1.47
C57BL/6J,m,495234,11,10/1/2003,T4,6.9
C57BL/6J,m,495234,11,10/1/2003,TBIL,0.55
C57BL/6J,m,495234,11,10/1/2003,TG,87
C57BL/6J,m,495236,10,10/15/2003,carbon dioxide,14.5
C57BL/6J,m,495236,10,10/15/2003,chloride,116
C57BL/6J,m,495236,10,10/15/2003,potassium,7.28
C57BL/6J,m,495236,10,10/15/2003,sodium,150
C57BL/6J,m,495236,11,10/1/2003,BUN,22
C57BL/6J,m,495236,11,10/1/2003,CHOL,107
C57BL/6J,m,495236,11,10/1/2003,GLU,215
C57BL/6J,m,495236,11,10/1/2003,HDLD,83.1
C57BL/6J,m,495236,11,10/1/2003,NEFA,1.7
C57BL/6J,m,495236,11,10/1/2003,T4,6.6
C57BL/6J,m,495236,11,10/1/2003,TBIL,0.59
C57BL/6J,m,495236,11,10/1/2003,TG,105
C57BL/6J,m,496590,10,10/15/2003,carbon dioxide,16.5
C57BL/6J,m,496590,10,10/15/2003,chloride,111
C57BL/6J,m,496590,10,10/15/2003,potassium,8.36
C57BL/6J,m,496590,10,10/15/2003,sodium,145
C57BL/6J,m,496590,11,10/9/2003,pctEOS,1.4
C57BL/6J,m,496590,11,10/9/2003,HCT,55.3
C57BL/6J,m,496590,11,10/9/2003,HDW,1.79
C57BL/6J,m,496590,11,10/9/2003,pctLYMP,88.4
C57BL/6J,m,496590,11,10/9/2003,MCH,15.2
C57BL/6J,m,496590,11,10/9/2003,MCHC,29
C57BL/6J,m,496590,11,10/9/2003,MCV,52.3
C57BL/6J,m,496590,11,10/9/2003,pctMONO,1.3
C57BL/6J,m,496590,11,10/9/2003,MPV,5.3
C57BL/6J,m,496590,11,10/9/2003,pctNEUT,7.3
C57BL/6J,m,496590,11,10/9/2003,PLT,1100
C57BL/6J,m,496590,11,10/9/2003,RBC,10.6
C57BL/6J,m,496590,11,10/9/2003,RDW,14.4
C57BL/6J,m,496590,11,10/9/2003,pct Retic,5
C57BL/6J,m,496590,11,10/9/2003,WBC,8.78
C57BL/6J,m,496590,11,10/9/2003,mHGB,16
C57BL/6J,m,496590,12,10/17/2003,pctFat,15.1
C57BL/6J,m,496590,12,10/17/2003,BMD,0.0494
C57BL/6J,m,496590,12,10/17/2003,LTM,22
C57BL/6J,m,496590,12,10/17/2003,bodylength,9.1
C57BL/6J,m,496590,12,10/17/2003,bodyweight,28.9
C57BL/6J,m,496590,12,10/17/2003,TTM,25.9
C57BL/6J,m,496590,12,10/22/2003,BUN,22
C57BL/6J,m,496590,12,10/22/2003,CHOL,92
C57BL/6J,m,496590,12,10/22/2003,GLU,182
C57BL/6J,m,496590,12,10/22/2003,HDLD,72.7
C57BL/6J,m,496590,12,10/22/2003,NEFA,1.76
C57BL/6J,m,496590,12,10/22/2003,T4,6.3
C57BL/6J,m,496590,12,10/22/2003,TBIL,0.72
C57BL/6J,m,496590,12,10/22/2003,TG,126
C57BL/6J,m,496592,10,10/15/2003,carbon dioxide,16.1
C57BL/6J,m,496592,10,10/15/2003,chloride,112
C57BL/6J,m,496592,10,10/15/2003,potassium,7.76
C57BL/6J,m,496592,10,10/15/2003,sodium,147
C57BL/6J,m,496592,11,10/9/2003,pctEOS,2.6
C57BL/6J,m,496592,11,10/9/2003,HCT,53.7
C57BL/6J,m,496592,11,10/9/2003,HDW,1.86
C57BL/6J,m,496592,11,10/9/2003,pctLYMP,86.1
C57BL/6J,m,496592,11,10/9/2003,MCH,15.2
C57BL/6J,m,496592,11,10/9/2003,MCHC,30.2
C57BL/6J,m,496592,11,10/9/2003,MCV,50.4
C57BL/6J,m,496592,11,10/9/2003,pctMONO,1.1
C57BL/6J,m,496592,11,10/9/2003,MPV,5.1
C57BL/6J,m,496592,11,10/9/2003,pctNEUT,8.3
C57BL/6J,m,496592,11,10/9/2003,PLT,1252
C57BL/6J,m,496592,11,10/9/2003,RBC,10.7
C57BL/6J,m,496592,11,10/9/2003,RDW,13.2
C57BL/6J,m,496592,11,10/9/2003,pct Retic,5.4
C57BL/6J,m,496592,11,10/9/2003,WBC,9.28
C57BL/6J,m,496592,11,10/9/2003,mHGB,16.2
C57BL/6J,m,496592,12,10/17/2003,pctFat,18.1
C57BL/6J,m,496592,12,10/17/2003,BMD,0.0523
C57BL/6J,m,496592,12,10/17/2003,LTM,21.4
C57BL/6J,m,496592,12,10/17/2003,bodylength,9
C57BL/6J,m,496592,12,10/17/2003,bodyweight,28.5
C57BL/6J,m,496592,12,10/17/2003,TTM,26.1
C57BL/6J,m,496592,12,10/22/2003,BUN,20
C57BL/6J,m,496592,12,10/22/2003,CHOL,69
C57BL/6J,m,496592,12,10/22/2003,GLU,137
C57BL/6J,m,496592,12,10/22/2003,HDLD,50
C57BL/6J,m,496592,12,10/22/2003,NEFA,1.24
C57BL/6J,m,496592,12,10/22/2003,T4,4.1
C57BL/6J,m,496592,12,10/22/2003,TBIL,0.51
C57BL/6J,m,496592,12,10/22/2003,TG,65
C57BL/6J,m,496594,10,10/15/2003,carbon dioxide,15.9
C57BL/6J,m,496594,10,10/15/2003,chloride,116
C57BL/6J,m,496594,10,10/15/2003,potassium,8.42
C57BL/6J,m,496594,10,10/15/2003,sodium,154
C57BL/6J,m,496594,11,10/9/2003,pctEOS,12.5
C57BL/6J,m,496594,11,10/9/2003,HCT,51.5
C57BL/6J,m,496594,11,10/9/2003,HDW,1.75
C57BL/6J,m,496594,11,10/9/2003,pctLYMP,80.3
C57BL/6J,m,496594,11,10/9/2003,MCH,15.3
C57BL/6J,m,496594,11,10/9/2003,MCHC,31.1
C57BL/6J,m,496594,11,10/9/2003,MCV,49.2
C57BL/6J,m,496594,11,10/9/2003,pctMONO,1
C57BL/6J,m,496594,11,10/9/2003,MPV,4.4
C57BL/6J,m,496594,11,10/9/2003,pctNEUT,5
C57BL/6J,m,496594,11,10/9/2003,PLT,856
C57BL/6J,m,496594,11,10/9/2003,RBC,10.5
C57BL/6J,m,496594,11,10/9/2003,RDW,12.8
C57BL/6J,m,496594,11,10/9/2003,pct Retic,3.5
C57BL/6J,m,496594,11,10/9/2003,WBC,10.4
C57BL/6J,m,496594,11,10/9/2003,mHGB,16
C57BL/6J,m,496594,12,10/18/2003,pctFat,20.3
C57BL/6J,m,496594,12,10/18/2003,BMD,0.0523
C57BL/6J,m,496594,12,10/18/2003,LTM,22.7
C57BL/6J,m,496594,12,10/18/2003,bodylength,10.5
C57BL/6J,m,496594,12,10/18/2003,bodyweight,29.6
C57BL/6J,m,496594,12,10/18/2003,TTM,28.5
C57BL/6J,m,496594,12,10/22/2003,BUN,21
C57BL/6J,m,496594,12,10/22/2003,CHOL,74
C57BL/6J,m,496594,12,10/22/2003,GLU,142
C57BL/6J,m,496594,12,10/22/2003,HDLD,58.1
C57BL/6J,m,496594,12,10/22/2003,NEFA,1.52
C57BL/6J,m,496594,12,10/22/2003,T4,5.1
C57BL/6J,m,496594,12,10/22/2003,TBIL,0.43
C57BL/6J,m,496594,12,10/22/2003,TG,71
C57BL/6J,m,496596,10,10/15/2003,carbon dioxide,14.9
C57BL/6J,m,496596,10,10/15/2003,chloride,117
C57BL/6J,m,496596,10,10/15/2003,potassium,9.46
C57BL/6J,m,496596,10,10/15/2003,sodium,153
C57BL/6J,m,496596,11,10/9/2003,pctEOS,2.1
C57BL/6J,m,496596,11,10/9/2003,HCT,53.4
C57BL/6J,m,496596,11,10/9/2003,HDW,1.92
C57BL/6J,m,496596,11,10/9/2003,pctLYMP,87.6
C57BL/6J,m,496596,11,10/9/2003,MCH,15.2
C57BL/6J,m,496596,11,10/9/2003,MCHC,29.5
C57BL/6J,m,496596,11,10/9/2003,MCV,51.4
C57BL/6J,m,496596,11,10/9/2003,pctMONO,1.1
C57BL/6J,m,496596,11,10/9/2003,MPV,5
C57BL/6J,m,496596,11,10/9/2003,pctNEUT,7.5
C57BL/6J,m,496596,11,10/9/2003,PLT,1375
C57BL/6J,m,496596,11,10/9/2003,RBC,10.4
C57BL/6J,m,496596,11,10/9/2003,RDW,14.1
C57BL/6J,m,496596,11,10/9/2003,pct Retic,7
C57BL/6J,m,496596,11,10/9/2003,WBC,11.6
C57BL/6J,m,496596,11,10/9/2003,mHGB,15.8
C57BL/6J,m,496596,12,10/18/2003,pctFat,21.6
C57BL/6J,m,496596,12,10/18/2003,BMD,0.0531
C57BL/6J,m,496596,12,10/18/2003,LTM,21.6
C57BL/6J,m,496596,12,10/18/2003,bodylength,10.1
C57BL/6J,m,496596,12,10/18/2003,bodyweight,28.8
C57BL/6J,m,496596,12,10/18/2003,TTM,27.5
C57BL/6J,m,496596,12,10/22/2003,BUN,27
C57BL/6J,m,496596,12,10/22/2003,CHOL,100
C57BL/6J,m,496596,12,10/22/2003,GLU,231
C57BL/6J,m,496596,12,10/22/2003,HDLD,79.3
C57BL/6J,m,496596,12,10/22/2003,NEFA,1.89
C57BL/6J,m,496596,12,10/22/2003,T4,5.8
C57BL/6J,m,496596,12,10/22/2003,TBIL,0.61
C57BL/6J,m,496596,12,10/22/2003,TG,112
C57BL/6J,m,497996,10,10/28/2003,pctEOS,1.2
C57BL/6J,m,497996,10,10/28/2003,HCT,43.8
C57BL/6J,m,497996,10,10/28/2003,HDW,2.05
C57BL/6J,m,497996,10,10/28/2003,pctLYMP,70.3
C57BL/6J,m,497996,10,10/28/2003,MCH,15.1
C57BL/6J,m,497996,10,10/28/2003,MCHC,29
C57BL/6J,m,497996,10,10/28/2003,MCV,52
C57BL/6J,m,497996,10,10/28/2003,pctMONO,0.4
C57BL/6J,m,497996,10,10/28/2003,MPV,5.9
C57BL/6J,m,497996,10,10/28/2003,pctNEUT,26.4
C57BL/6J,m,497996,10,10/28/2003,PLT,877
C57BL/6J,m,497996,10,10/28/2003,RBC,8.42
C57BL/6J,m,497996,10,10/28/2003,RDW,15.9
C57BL/6J,m,497996,10,10/28/2003,pct Retic,10.2
C57BL/6J,m,497996,10,10/28/2003,WBC,6.58
C57BL/6J,m,497996,10,10/28/2003,mHGB,12.7
C57BL/6J,m,497996,11,11/12/2003,BUN,22
C57BL/6J,m,497996,11,11/12/2003,CHOL,87
C57BL/6J,m,497996,11,11/12/2003,GLU,184
C57BL/6J,m,497996,11,11/12/2003,HDLD,72.7
C57BL/6J,m,497996,11,11/12/2003,NEFA,2.08
C57BL/6J,m,497996,11,11/12/2003,T4,8.1
C57BL/6J,m,497996,11,11/12/2003,TBIL,0.56
C57BL/6J,m,497996,11,11/12/2003,TG,113
C57BL/6J,m,497996,11,11/7/2003,pctFat,16.6
C57BL/6J,m,497996,11,11/7/2003,BMD,0.0549
C57BL/6J,m,497996,11,11/7/2003,LTM,23
C57BL/6J,m,497996,11,11/7/2003,bodylength,9.1
C57BL/6J,m,497996,11,11/7/2003,bodyweight,30
C57BL/6J,m,497996,11,11/7/2003,TTM,27.6
C57BL/6J,m,497996,9,10/25/2003,carbon dioxide,10.1
C57BL/6J,m,497996,9,10/25/2003,chloride,101
C57BL/6J,m,497996,9,10/25/2003,potassium,6.21
C57BL/6J,m,497996,9,10/25/2003,sodium,127
C57BL/6J,m,497998,11,11/12/2003,BUN,20
C57BL/6J,m,497998,11,11/12/2003,CHOL,89
C57BL/6J,m,497998,11,11/12/2003,GLU,178
C57BL/6J,m,497998,11,11/12/2003,HDLD,74
C57BL/6J,m,497998,11,11/12/2003,NEFA,1.79
C57BL/6J,m,497998,11,11/12/2003,T4,8.4
C57BL/6J,m,497998,11,11/12/2003,TBIL,0.75
C57BL/6J,m,497998,11,11/12/2003,TG,87
C57BL/6J,m,497998,11,11/7/2003,pctFat,15.3
C57BL/6J,m,497998,11,11/7/2003,BMD,0.0523
C57BL/6J,m,497998,11,11/7/2003,LTM,21.3
C57BL/6J,m,497998,11,11/7/2003,bodylength,8.7
C57BL/6J,m,497998,11,11/7/2003,bodyweight,27.5
C57BL/6J,m,497998,11,11/7/2003,TTM,25.2
C57BL/6J,m,497998,9,10/25/2003,carbon dioxide,6.5
C57BL/6J,m,497998,9,10/25/2003,chloride,105
C57BL/6J,m,497998,9,10/25/2003,potassium,8.11
C57BL/6J,m,497998,9,10/25/2003,sodium,134
C57BL/6J,m,498000,10,10/28/2003,pctEOS,1.7
C57BL/6J,m,498000,10,10/28/2003,HCT,50.2
C57BL/6J,m,498000,10,10/28/2003,HDW,1.95
C57BL/6J,m,498000,10,10/28/2003,pctLYMP,87.2
C57BL/6J,m,498000,10,10/28/2003,MCH,15.9
C57BL/6J,m,498000,10,10/28/2003,MCHC,31.7
C57BL/6J,m,498000,10,10/28/2003,MCV,50.1
C57BL/6J,m,498000,10,10/28/2003,pctMONO,0.6
C57BL/6J,m,498000,10,10/28/2003,MPV,5.9
C57BL/6J,m,498000,10,10/28/2003,pctNEUT,8.3
C57BL/6J,m,498000,10,10/28/2003,PLT,1568
C57BL/6J,m,498000,10,10/28/2003,RBC,10
C57BL/6J,m,498000,10,10/28/2003,RDW,15.2
C57BL/6J,m,498000,10,10/28/2003,pct Retic,7
C57BL/6J,m,498000,10,10/28/2003,WBC,8.61
C57BL/6J,m,498000,10,10/28/2003,mHGB,15.9
C57BL/6J,m,498000,11,11/12/2003,BUN,12
C57BL/6J,m,498000,11,11/12/2003,CHOL,57
C57BL/6J,m,498000,11,11/12/2003,GLU,108
C57BL/6J,m,498000,11,11/12/2003,HDLD,42.1
C57BL/6J,m,498000,11,11/12/2003,NEFA,1.51
C57BL/6J,m,498000,11,11/12/2003,T4,6
C57BL/6J,m,498000,11,11/12/2003,TBIL,0.31
C57BL/6J,m,498000,11,11/12/2003,TG,59
C57BL/6J,m,498000,11,11/8/2003,pctFat,15.2
C57BL/6J,m,498000,11,11/8/2003,pctFat,15.2
C57BL/6J,m,498000,11,11/8/2003,BMD,0.0559
C57BL/6J,m,498000,11,11/8/2003,BMD,0.0559
C57BL/6J,m,498000,11,11/8/2003,LTM,24.5
C57BL/6J,m,498000,11,11/8/2003,LTM,24.5
C57BL/6J,m,498000,11,11/8/2003,bodylength,10.6
C57BL/6J,m,498000,11,11/8/2003,bodylength,10.6
C57BL/6J,m,498000,11,11/8/2003,bodyweight,32.6
C57BL/6J,m,498000,11,11/8/2003,bodyweight,32.6
C57BL/6J,m,498000,11,11/8/2003,TTM,28.9
C57BL/6J,m,498000,11,11/8/2003,TTM,28.9
C57BL/6J,m,498000,9,10/25/2003,carbon dioxide,14.7
C57BL/6J,m,498000,9,10/25/2003,chloride,109
C57BL/6J,m,498000,9,10/25/2003,potassium,8.03
C57BL/6J,m,498000,9,10/25/2003,sodium,140
C57BL/6J,m,498002,10,10/28/2003,pctEOS,1.8
C57BL/6J,m,498002,10,10/28/2003,HCT,47.5
C57BL/6J,m,498002,10,10/28/2003,HDW,2.08
C57BL/6J,m,498002,10,10/28/2003,pctLYMP,58
C57BL/6J,m,498002,10,10/28/2003,MCH,15.9
C57BL/6J,m,498002,10,10/28/2003,MCHC,31.8
C57BL/6J,m,498002,10,10/28/2003,MCV,50
C57BL/6J,m,498002,10,10/28/2003,pctMONO,0.4
C57BL/6J,m,498002,10,10/28/2003,MPV,5.3
C57BL/6J,m,498002,10,10/28/2003,pctNEUT,37.7
C57BL/6J,m,498002,10,10/28/2003,PLT,1344
C57BL/6J,m,498002,10,10/28/2003,RBC,9.5
C57BL/6J,m,498002,10,10/28/2003,RDW,15.9
C57BL/6J,m,498002,10,10/28/2003,pct Retic,8.5
C57BL/6J,m,498002,10,10/28/2003,WBC,12.5
C57BL/6J,m,498002,10,10/28/2003,mHGB,15.1
C57BL/6J,m,498002,11,11/12/2003,BUN,23
C57BL/6J,m,498002,11,11/12/2003,CHOL,111
C57BL/6J,m,498002,11,11/12/2003,GLU,250
C57BL/6J,m,498002,11,11/12/2003,HDLD,94.3
C57BL/6J,m,498002,11,11/12/2003,NEFA,3.03
C57BL/6J,m,498002,11,11/12/2003,T4,9.7
C57BL/6J,m,498002,11,11/12/2003,TBIL,0.66
C57BL/6J,m,498002,11,11/12/2003,TG,124
C57BL/6J,m,498002,11,11/8/2003,pctFat,10.3
C57BL/6J,m,498002,11,11/8/2003,BMD,0.0525
C57BL/6J,m,498002,11,11/8/2003,LTM,23.9
C57BL/6J,m,498002,11,11/8/2003,bodylength,10.6
C57BL/6J,m,498002,11,11/8/2003,bodyweight,28.6
C57BL/6J,m,498002,11,11/8/2003,TTM,26.7
C57BL/6J,m,498002,9,10/25/2003,carbon dioxide,13.9
C57BL/6J,m,498002,9,10/25/2003,chloride,112
C57BL/6J,m,498002,9,10/25/2003,potassium,7.33
C57BL/6J,m,498002,9,10/25/2003,sodium,142
C57BL/6J,m,500484,10,11/25/2003,carbon dioxide,21.2
C57BL/6J,m,500484,10,11/25/2003,chloride,112
C57BL/6J,m,500484,10,11/25/2003,potassium,8.24
C57BL/6J,m,500484,10,11/25/2003,sodium,158
C57BL/6J,m,500484,11,11/25/2003,pctEOS,1.2
C57BL/6J,m,500484,11,11/25/2003,HCT,53.6
C57BL/6J,m,500484,11,11/25/2003,HDW,1.79
C57BL/6J,m,500484,11,11/25/2003,pctLYMP,89.3
C57BL/6J,m,500484,11,11/25/2003,MCH,15.2
C57BL/6J,m,500484,11,11/25/2003,MCHC,30.5
C57BL/6J,m,500484,11,11/25/2003,MCV,49.8
C57BL/6J,m,500484,11,11/25/2003,pctMONO,1.2
C57BL/6J,m,500484,11,11/25/2003,MPV,5.6
C57BL/6J,m,500484,11,11/25/2003,pctNEUT,6.2
C57BL/6J,m,500484,11,11/25/2003,PLT,1226
