strain,sex,animal_id,sodium,potassium,chloride,calcium,anion_gap,carbon_dioxide,GLU,GLU_fast,BUN,creatinine,WBC,LYM,pct_LYM,MONO,pct_MONO,GRA,pct_GRA,pct_EOS,RBC,MCV,RDW,MCH,MCHC,hemoglobin,hematocrit,platelets,MPV,testes_wt,litter_size,age_first_litter,duration_to_litter,distance3_OFT,distance10_OFT,transitions_OFT,center1_OFT,center10_OFT,distance_center_OFT,pct_center_OFT,latency_periphery_OFT,duration_periphery_OFT,immobile_OFT,fecal_boli_OFT,urination_OFT,duration_light_LD,distance_light_LD,pct_light_LD,latency_dark_LD,transitions_LD,fecal_boli_LD,urination_LD,capture_score,hold_score,wildness_score,tail_clip,hot_plate,pct_sleep_daily,pct_sleep_dark,pct_daily_deprivation,pct_dark_deprivation,act_dark_deprivation,body_weight,body_length,tail_length,gonad_fat_wt,bone_circumference,brain_wt,heart_wt,kidneyL_length,kidneyR_length,kidney_vol,kidneyL_wt,kidneyR_wt,kidney_both_wt,spleen_wt
PreCCF4168/Ornl,f,8360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,
PreCCF4168/Ornl,m,7371,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,9,88,62,,,,,,,,,,,,,,,,,,,,0,0,0,,8.155,54.10,38.52,,,,29.62,,8.5,1.056,,,0.166,,,,0.223,,,
PreCCF4168/Ornl,m,7911,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,3,74,53,,,,,,,,,,,,,,,,,,,,0,0,0,26.75,3.665,54.98,43.80,49.18,49.27,10.64,23.89,10,8.5,0.561,,,0.164,10.59,10.36,,0.174,0.187,0.361,
PreCCF4168/Ornl,m,8645,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.84,9,7,0.655,,,0.13,,,,0.166,,,0.037
PreCCF4179/Ornl,f,7372,145,7,115,1.21,16,22,141,,20,0.2,,,,,,,,,,,,,,,,,,,7,84,62,1457,3737.61,113,46.92,4.47,2.97,44.71,3.87,4.34,0,2,0,6.47,1546.32,64.7,37.9,24,1,0,0,0,0,14.02,3.965,42.34,30.69,17.67,15.65,-4.44,27.36,11,10.2,0.756,5.458,0.34,0.125,,,,0.184,0.196,0.38,0.069
PreCCF4179/Ornl,f,7912,144,6.8,114,1.12,12,26,141,,17,0.2,8.85,4.4,50.7,0.9,10.2,3.6,39.1,12.7,11.07,50,12.93,14.13,28.35,15.65,55.19,507,5.18,,4,112,88,1084.62,3596.57,146,49.33,5.27,8.23,52.69,14.87,4.73,0,3,0,2.74,1345.41,27.41,9.67631,9,3,1,0,0,0,22.41,3.88,33.29,17.28,27.83,13.41,-4.98,27.1,10.2,9.5,0.949,5.15,0.379,0.141,,,,0.152,0.163,0.315,0.064
PreCCF4179/Ornl,f,8362,143,6.8,115,1.01,15,21,115,,19,0.3,9.47,5,53.4,0.9,10.1,3.6,36.5,15.7,11.14,50,13.11,14.72,29.6,16.41,55.43,298,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276,,,,,,,0.206,,,0.063
PreCCF4179/Ornl,m,7913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,112,88,1253.32,3282.81,112,20.49,2.29,11,22.86,0,7.71,0.07,1,0,10,1434.6,100,600,0,3,0,0,0,0,,,36.81,22.52,31.78,28.69,-4.76,,,,,,,,,,,,,,
PreCCF4179/Ornl,m,8361,145,6.6,121,0.99,16,16,146,109,21,0.2,8.8,4.2,48.3,0.8,9.3,3.8,42.4,16.9,10.67,47,12.3,15.2,32.1,16.2,50.6,291,5.6,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,10,9.5,0.482,,,0.137,,,,0.151,,,0.35
PreCCF4227/Ornl,f,7373,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,3,123,99,,,,,,,,,,,,,,,,,,,,0,0,0,14.42,3.125,42.33,28.82,36.80,38.49,11.70,22.5,,8.4,0.55,,,0.227,,,,0.156,,,
PreCCF4227/Ornl,f,8364,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.17,,8.3,0.277,,,0.226,,,,0.107,,,0.121
PreCCF4227/Ornl,m,7374,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,3,123,99,,,,,,,,,,,,,,,,,,,,0,0,0,26.76,3.37,,,,,,28.38,,8.6,0.569,,,0.209,,,,0.197,,,
PreCCF4227/Ornl,m,7914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,66,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23,,8.2,0,,,0.213,,,,,,,
PreCCF4227/Ornl,m,8365,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.89,,8.3,0.344,,,0.219,,,,0.164,,,0.052
PreCCF4251/Ornl,f,7375,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,4,73,48,,,,,,,,,,,,,,,,,,,,0,1,1,19.17,7.905,,,,,,23.63,,9,0.383,,,0.15,,,,0.157,,,
PreCCF4251/Ornl,f,8368,144,7.5,117,1.25,15,21,124,48,16,0.2,12.12,6.5,53.8,1.1,9.1,4.5,37.1,11.1,10.65,49,13.72,15.67,32.3,16.68,51.65,259,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,9,7.3,0.775,,,0.123,,,,0.101,0.094,0.195,0.059
PreCCF4251/Ornl,m,7376,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,3,82,57,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,23.08,,8.5,0.547,,,0.128,,,,0.144,,,
PreCCF4251/Ornl,m,8366,146,7.4,123,1.14,17,16,134,,22,0.2,,,,,,,,,,,,,,,,,,,2,143,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF4251/Ornl,m,8367,150,8.4,124,1.11,23,12,141,84,22,0.2,5.12,2.4,48,0.5,11,2.2,41,17.4,7.87,48,13.94,15.78,32.89,12.42,37.76,238,5.46,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9.5,8,0.894,,,0.128,,,,0.163,,,0.049
PreCCF4285/Ornl,f,7377,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,1,62,35,,,,,,,,,,,,,,,,,,,,0,0,0,60,5.675,48.56,37.07,46.41,43.92,1.67,30.37,,10.6,0.545,,,0.169,,,,0.194,,,
PreCCF4285/Ornl,f,7915,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,2,127,106,,,,,,,,,,,,,,,,,,,,0,0,0,9.68,3.73,45.93,30.97,43.30,35.84,6.57,27.61,11.5,9.7,0.397,,,0.191,10.7,10.3,,0.215,0.18,0.395,
PreCCF4285/Ornl,f,8369,,,,,,,,,,,8.65,4.2,48.6,0.9,10.6,3.5,40.8,8.7,10.86,49,13.38,14.17,28.9,15.4,53.28,654,5.09,,5,65,42,1640.16,4469.32,,18.33,3.42,3.57,34.24,,6.58,0.2,4,0,1.33,804.73,13.27,0,11,1,1,0,0,0,60,6.69,33.86,23.00,29.21,20.20,-5.35,33.04,12,9.5,1.016,5.2745,0.43,0.206,,,,0.203,0.225,0.428,0.094
PreCCF4285/Ornl,f,8648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF4285/Ornl,f,8649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,70,44,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,31.2,11.3,9.2,0.456,,,0.186,,,,0.227,0.256,0.483,0.122
PreCCF4285/Ornl,m,7378,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,1,62,35,,,,,,,,,,,,,,,,,,,,0,0,0,60,11.94,43.94,25.72,34.12,22.73,7.97,35.43,,11,0.312,,,0.23,,,,0.313,,,
PreCCF4285/Ornl,m,7916,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,2,127,106,,,,,,,,,,,,,,,,,,,,0,0,0,24.32,8.28,49.91,32.13,47.49,39.27,8.46,23.52,10.5,9.6,0.159,,,0.148,11.24,10.3,,0.189,0.183,0.372,
PreCCF4285/Ornl,m,8370,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,5,65,42,1932.94,4587.48,93,14.55,4.14,3.53,41.4,0,4.55,0,5,0,4.42,1809.75,44.18,0,23,4,2,0,0,0,29.68,6.995,38.62,27.91,35.80,29.65,-5.84,40.32,12,10.1,0.649,5.195,0.43,0.221,12.6,14.9,,0.351,0.375,0.726,0.103
PreCCF4285/Ornl,m,8650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF4285/Ornl,m,8800,144,7.5,119,1.17,14,19,207,64,25,0.2,,,,,,,,,,,,,,,,,,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,10,7.7,0.461,,,0.158,,,,0.241,,,0.067
PreCCF4307/Ornl,f,7379,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,4,64,43,,,,,,,,,,,,,,,,,,,,0,0,0,27.54,4.68,,,,,,21.6,,9,0.331,,,0.147,,,,0.157,,,
PreCCF4307/Ornl,f,7917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,64,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,11.1,9,0,,0.463,0.194,,,,0.218,0.218,0.436,0.533
PreCCF4307/Ornl,f,7918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,86,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,,,,,,,,,,,,
PreCCF4307/Ornl,m,7380,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,4,64,43,,,,,,,,,,,,,,,,,,,,0,2,2,33.16,5.03,45.07,14.13,32.38,7.66,2.48,23.54,,9,0.133,,,0.142,,,,0.211,,,
PreCCF4307/Ornl,m,8371,152,6.2,123,1.23,17,18,122,,31,0.2,8.08,3.5,44.5,0.8,11.1,3.8,44.4,18.3,11.44,49,13.42,14.89,30.2,17.03,56.39,624,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF4307/Ornl,m,8372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,,,,,,,,,,,,,
PreCCF4381/Ornl,f,7381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,170,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF4381/Ornl,f,7919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.12,5367.24,126,21.07,3.6,3.92,36.04,2.27,6.4,0,6,1,5.26,1813.06,52.59,90.8906,10,6,1,0,0,0,,,,,,,,34.02,11.2,8.5,2.322,4.8335,0.48,0.199,,,,0.283,0.301,0.584,0.117
PreCCF4381/Ornl,f,7920,,,,,,,,,,,8.57,2.4,28.9,0.7,8.5,5.5,62.6,18.1,12.89,49,13.21,14.33,29.35,18.47,62.93,449,5.56,,,,,1701.34,5476.85,129,28.07,3.27,4.56,32.72,0.2,6.73,0,3,2,3.21,714.54,32.12,62.3955,4,5,2,0,0,0,25.87,10.65,36.67,19.35,29.78,20.38,-4.98,29.2,10,9,,,,,,,,0.205,0.235,0.44,0.049
PreCCF4390/Ornl,f,7382,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,2,193,170,1329.29,3908.73,86,17.08,4.8,1.6,47.97,11.95,4.73,0.93,3,0,5.97,1250,59.72,22.36,13,3,1,0,0,0,27.32,8.165,42.50,29.44,35.23,27.55,9.16,21.6,,8.5,0.456,,,0.156,,,,0.133,,,
PreCCF4390/Ornl,f,7921,145,6.2,115,1.15,17,21,133,,23,0.2,25.66,4.6,18.3,2.3,9.3,18.8,72.4,2.2,12.51,42,14,12.84,30.87,16.06,52.04,646,5.12,,2,67,43,1324.78,3699.77,66,17.95,3.58,6.48,35.81,0,5.52,0.47,7,1,2.8,834.12,28.04,61.86,7,0,0,0,1,1,35.4,3.5065,,,,,,24.4,11,9.2,0.654,4.6145,0.32,0.248,,,,0.16,0.167,0.327,0.148
PreCCF4390/Ornl,f,8373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,108,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF4390/Ornl,f,8374,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.07,9.5,9.2,0.66,,,0.155,,,,0.109,,,0.035
PreCCF4390/Ornl,m,7383,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,2,193,170,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,28.25,,8,0.697,,,0.203,,,,0.165,,,
PreCCF4390/Ornl,m,7922,147,8.1,121,1.06,16,18,227,,24,0.2,8.32,2.8,34.6,0.9,10.9,4.6,54.5,5.4,11.74,39,15.51,12.15,31.22,14.27,45.7,803,5.36,,2,67,43,205.22,606.57,66,13.48,4.36,5.09,43.61,0,4.61,0.13,5,1,3.26,925.41,32.55,154.49,6,1,0,0,1,1,6.5,8.265,26.65,12.96,23.00,16.15,-3.07,24.99,8.9,8,0.384,4.085,0.363,0.304,,,,0.134,0.129,0.263,0.083
PreCCF4390/Ornl,m,8375,143,7.2,117,0.94,12,21,206,113,33,0.2,,,,,,,,,,,,,,,,,,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,9.5,8.5,0.466,,,0.147,,,,0.113,,,0.042
PreCCF4409/Ornl,f,7384,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,7,66,44,,,,,,,,,,,,,,,,,,,,0,0,0,,6.225,29.37,16.00,,,,25.35,,10,,,,0.186,,,,0.216,,,
PreCCF4409/Ornl,f,7923,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,7,87,61,,,,,,,,,,,,,,,,,,,,0,1,1,50.9,7.515,43.87,31.56,40.67,39.27,4.76,23.82,11.5,10.5,0.335,,,0.195,10.08,9.2,300,0.165,0.15,0.315,
PreCCF4409/Ornl,f,8376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,,,,,,,,
PreCCF4409/Ornl,f,8377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,119,97,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
PreCCF4409/Ornl,f,8651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,,,,,,,,
PreCCF4409/Ornl,f,8652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,301,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,,,,,,,,,,,,,
PreCCF4409/Ornl,f,8653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,227,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,,,,,,,,,,,,,
PreCCF4409/Ornl,m,7385,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,7,66,44,,,,,,,,,,,,,,,,,,,,0,1,1,60,5.17,48.36,35.37,36.26,35.59,11.31,28.94,,9.1,0.436,,,0.143,,,,0.243,,,
PreCCF4409/Ornl,m,7924,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,7,87,61,,,,,,,,,,,,,,,,,,,,0,1,1,8.04,4.31,50.16,34.85,36.11,31.96,6.57,22.21,11,9.5,0.15,,,0.118,11.42,11.9,400,0.197,0.208,0.405,
PreCCF4409/Ornl,m,8378,143,7,112,1.18,12,26,211,,15,0.3,16.58,8,48.7,1.6,10,7,41.3,6.9,11.23,44,14.08,13.97,31.81,15.69,49.34,372,6.54,,4,119,97,899.63,3512.34,75,55.07,6.43,4.42,64.31,2.87,3.57,10.73,6,4,10,2069.6,100,600,0,11,2,0,1,1,60,4.8,49.73,32.40,38.70,33.13,-5.48,30.3,10.3,9.4,0.527,5.1135,0.342,0.189,,,,0.25,0.297,0.547,0.172
PreCCF4409/Ornl,m,8379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,77,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,,,,,,,,,,,,,
PreCCF4410/Ornl,f,7925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003.9,8248.42,155,25.2,3.04,1.71,30.39,0,6.96,0,0,1,6.2,3324.82,61.97,16.68,28,3,0,0,1,1,,7.3,,,,,,14.5,9,7.7,0.063,4.108,,0.107,,,,0.105,0.101,0.206,0.043
PreCCF4410/Ornl,m,7386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,97,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PreCCF4410/Ornl,m,8380,150,7.7,119,1.29,17,23,93,,18,0.2,16.96,7,41.7,1.7,10.5,8.3,47.8,11.8,13.54,48,13.68,13.69,28.73,18.55,64.55,275,6.81,,,,,2572.08,5787.61,97,15.42,2.31,2.76,23.06,0,7.69,0,3,1,5.04,2525.29,50.36,37.5,23,2,1,1,1,2,1.3,3.145,30.77,17.81,28.80,23.47,-6.35,17.4,9,7.2,0.225,4.248,,0.179,,,,0.116,0.106,0.222,0.046
PreCCF4410/Ornl,m,8381,150,6.4,116,1.26,19,23,144,74,17,0.3,3.59,2,55.9,0.2,8.3,1.4,35.8,4.9,12.28,45,15.37,13.22,29.35,16.23,55.3,717,6.29,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,9,7.7,0.062,,,0.073,,,,0.125,0.127,0.252,0.085
PreCCF4417/Ornl,f,7389,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,5,65,38,3016.91,7410.56,150,24.43,4.14,1.32,41.35,0,5.33,0,2,1,8.1368033,54.37,81.37,8.21,2,5,2,0,0,0,38.9,4.53,40.24,23.87,29.75,20.56,3.36,24.32,,7.7,0.495,,,0.18,,,,0.205,,,
PreCCF4417/Ornl,m,7390,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,5,65,38,1158.06,3968.67,80,38.1,4.16,3.47,41.55,4.4,4.57,0,,,1.77,1007.61,17.73,23,10,,,0,0,0,22.96,3.835,,,,,,28.29,,9.4,0.563,,,0.176,,,,0.29,,,
PreCCF4445/Ornl,f,7391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,101,77,1941.34,5133.52,119,27.73,4.05,,40.46,0,5.95,0,4,0,4.36,2385.43,43.62,0,28,1,0,0,0,0,22.9,7.67,29.22,20.21,27.38,24.68,-3.95,34.3,12,10,0.904,5.64,0.557,0.202,,,,0.29,0.29,0.58,0.159
PreCCF4445/Ornl,f,8382,149,6.9,122,1.15,20,15,128,,16,0.2,13.11,6.7,51.1,1.3,10.6,5.1,38.3,10,6.8,46,12.19,23.93,51.74,16.26,31.43,231,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35,10,9,0.079,,,0.109,,,,0.135,,,0.067
PreCCF4445/Ornl,f,8383,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,2055.15,5312.65,80,8.4,2.25,5.4,22.49,0.4,7.75,0.2,2,0,,,,,,,,0,1,1,,,,,,,,21.1,10,9.3,0.369,,,0.134,,,,0.142,0.144,0.286,0.062
PreCCF4445/Ornl,m,7392,149,8.8,125,1.23,19,15,158,,15,0.2,12.84,5.5,43,1.4,11,5.9,46,18.7,11.01,45,13.23,16.42,36.65,18.09,49.36,431,5.78,,7,101,77,866.73,3188.45,72,15.15,3.69,6.8,36.86,0,5.72,0.4,5,2,5.17,1281.79,51.71,94.83,9,2,0,0,1,1,11.8,5.26,37.92,25.14,39.68,33.82,-3.24,39.6,12,8.5,1.47,5.3805,0.373,0.219,,,,0.303,0.319,0.622,0.79
PreCCF4445/Ornl,m,8384,144,7.2,116,1.33,15,20,144,100,17,0.3,15.27,7.3,48.2,1.8,12.2,6.2,39.6,11.7,11,48,12.94,13.98,29.2,15.39,52.69,375,5.99,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8.83,4.67,30.50,21.65,22.76,11.32,-5.35,28.3,11,10.2,0.644,,,0.147,,,,0.259,0.257,0.516,0.058
PreCCF4445/Ornl,m,8385,147,7.2,115,1.4,15,24,156,88,14,0.2,23.77,11.3,47.8,2.3,9.8,10.2,42.4,11.5,11.24,48,13.99,14.68,30.89,16.5,53.4,500,6.27,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,10.5,9.2,0.286,,,0.171,,,,0.223,0.227,0.45,0.076
PreCCF4459/Ornl,f,7393,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,60,7.415,46.32,26.49,37.80,32.81,4.44,27.87,,9.3,0.376,,,0.213,,,,0.238,,,
PreCCF4459/Ornl,f,7927,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,8,93,68,,,,,,,,,,,,,,,,,,,,0,1,1,53.26,5.985,50.69,42.04,35.31,31.24,10.77,36.44,12.2,8.7,2.06,,,0.171,11.2,10.66,,0.207,0.192,0.399,
PreCCF4459/Ornl,m,7394,,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,39.82,7.89,53.32,39.51,47.58,40.81,10.45,35.63,,9.5,0.493,,,0.18,,,,0.241,,,
PreCCF4459/Ornl,m,7928,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,8,93,68,,,,,,,,,,,,,,,,,,,,0,1,1,60,5.64,43.26,29.22,40.55,34.27,10.39,31.74,11,9,0.384,,,0.214,11.6,11.08,,0.241,0.254,0.495,
PreCCF4533/Ornl,f,7395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96,69,693.55,3358.23,109,36.93,6.27,3.06,62.68,35.47,3.73,0,1,0,4.24,1014.41,42.35,0,8,2,0,0,0,0,30.09,7.63,,,,,,25.9,10.5,8.9,0.683,5.261,0.491,0.135,,,,0.268,0.278,0.546,0.084
PreCCF4533/Ornl,f,7929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,,,,,,,,,,,,
PreCCF4533/Ornl,f,7930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,,,,,,,,,,,,,
PreCCF4533/Ornl,m,7396,149,6.9,113,1.26,14,29,120,,19,0.2,17.59,7.1,40.9,1.8,10.6,8.7,48.5,16,12.23,43,14.32,13.28,30.96,16.25,52.48,387,6.69,,2,96,69,360.58,2115.76,62,17.22,3.93,6.59,39.26,0,6.07,2.6,5,1,,,,,,,,0,0,0,60,4.05,26.13,8.90,11.86,7.90,-4.98,28.4,10.5,9.1,0.96,4.926,0.429,0.144,,,,0.222,0.233,0.455,0.008
PreCCF4559/Ornl,f,7397,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,5,64,41,,,,,,,,,,,,,,,,,,,,0,0,0,60,5.515,47.88,35.37,38.26,33.99,5.78,27.78,,9.2,0.16,,,0.267,,,,0.204,,,
PreCCF4559/Ornl,f,7398,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,1,63,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.99,,8.5,0.14,,,0.28,,,,0.2,,,
PreCCF4559/Ornl,f,7931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,72,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,,,,,,,,,,,,,
PreCCF4559/Ornl,m,7399,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,5,64,41,,,,,,,,,,,,,,,,,,,,0,1,1,17.71,4.95,,,,,,24.6,,9.5,0.675,,,0.217,,,,0.192,,,
PreCCF4559/Ornl,m,7932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,72,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,,,,,,,,,,,,
PreCCF4559/Ornl,m,8387,142,9,130,0.95,,13,208,63,31,0.2,5.22,2.7,52.8,0.6,12.7,1.9,34.5,5.8,12.88,41,16.51,13.05,31.74,16.81,52.98,658,5.95,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,9,7.5,0.689,,,0.126,,,,0.2,,,0.069
PreCCF4574/Ornl,m,7400,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,4,88,64,,,,,,,,,,,,,,,,,,,,0,0,0,4.7,7.995,40.36,20.77,38.04,35.25,11.07,19.2,,8.7,0.171,,,0.118,,,,0.141,,,
PreCCF4580/Ornl,f,7401,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,6,134,109,,,,,,,,,,,,,,,,,,,,0,0,0,60,15.055,14.36,5.50,,,,21.16,,9,0.04,,,0.135,,,,0.172,,,
PreCCF4580/Ornl,m,7402,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,6,134,109,,,,,,,,,,,,,,,,,,,,0,2,2,44.1,7.255,46.79,37.42,37.26,33.23,3.69,23.68,,10,0.278,,,0.13,,,,0.228,,,
PreCCF4587/Ornl,f,7403,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,3,79,59,,,,,,,,,,,,,,,,,,,,0,0,0,16.58,5.805,46.37,35.40,34.18,31.40,2.80,29.56,,9.7,0.637,,,0.158,,,,0.207,,,
PreCCF4587/Ornl,f,7933,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,3,102,77,1843.64,4840.86,121,26.09,4.54,2.73,45.41,0.07,4.67,0.13,2,0,3.22,1872.39,32.15,0,23,1,0,0,0,0,3.68,4.47,45.17,32.68,44.33,42.50,3.84,34.1,12,9.6,1.76,,,0.145,10.74,10.55,,0.207,0.213,0.42,0.174
PreCCF4587/Ornl,m,7404,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,3,79,59,,,,,,,,,,,,,,,,,,,,0,0,0,18.21,3.8,56.47,43.25,50.54,53.31,3.04,30.63,,9.1,0.358,,,0.148,,,,0.241,,,
PreCCF4587/Ornl,m,7934,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,3,102,77,1764.86,3362.79,59,20.35,4.4,4.43,43.95,0,4.27,0,,,3.47,2294.29,34.72,0.8,34,,,0,0,0,33.73,4.915,50.16,49.01,,,,45,10.9,9.7,1.824,,,0.202,12.05,10.33,,0.275,0.268,0.543,0.047
PreCCF4587/Ornl,m,8388,147,7.7,130,0.95,10,15,203,,29,0.2,,,,,,,,,,,,,,,,,,,2,83,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4,10,8,0.349,5.702,0.344,0.183,,,,0.177,0.176,0.353,0.42
PreCCF4587/Ornl,m,8656,,,,,,,,165,,,9.81,4.7,48,0.9,9.7,4.2,42.3,10.4,11.76,51,13.83,15.86,30.91,18.66,60.36,330,5.78,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.7,10.5,8.5,0.76,,,0.147,,,,0.204,,,0.55
PreCCF4595/Ornl,f,7405,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,4,89,68,,,,,,,,,,,,,,,,,,,,0,0,0,60,9.435,40.78,24.58,28.87,17.94,3.51,23.34,,8.7,0.127,,,0.166,,,,0.118,,,
